"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","minuslog10padj","diffexp"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","30/1734","63/9710",0.476190476190476,2.66655681880595,6.18747539315125,5.37060666333055e-08,7.38921399540997e-07,5.67926221869438e-07,"SLC25A13/ATP5MC1/HSPA9/TOMM5/BCS1L/TIMM13/HSPD1/CYC1/TOMM22/TIMM44/TIMM50/PMPCA/CHCHD3/GFER/TIMM8B/TOMM6/SAMM50/TIMM10/TIMM21/TIMM23/MTX1/GRPEL2/ATP5F1A/TIMM8A/PMPCB/CHCHD10/ATP5F1B/CHCHD4/NDUFB8/GRPEL1",30,6.13140175586918,"Severe"
"REACTOME_UNWINDING_OF_DNA","REACTOME_UNWINDING_OF_DNA","11/1734","12/9710",0.916666666666667,5.13312187620146,6.67954637458556,5.76466776408791e-08,7.84125831092412e-07,6.02669811700099e-07,"MCM5/MCM3/MCM7/MCM2/CDC45/GINS2/MCM6/MCM4/MCM8/GINS3/GINS1",11,6.10561423914706,"Severe"
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE","REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE","35/1734","80/9710",0.4375,2.44989907727797,6.07140002201854,6.34665933463831e-08,8.53590025119332e-07,6.56059167176095e-07,"NUP62/CCAR2/NUP107/DNAJC2/RPA2/NDC1/NUP85/HSPA9/NUP153/HSPH1/NUP88/BAG1/NUP50/NUP214/HSPA4/NUP155/POM121C/SIRT1/RPS19BP1/HSPA14/FKBP4/BAG2/NUP133/RAE1/NUP188/NUP93/NUP35/RPA1/SEH1L/NUP205/NUP54/YWHAE/AAAS/DNAJC7/POM121",35,6.06875066863155,"Severe"
"REACTOME_STABILIZATION_OF_P53","REACTOME_STABILIZATION_OF_P53","28/1734","57/9710",0.491228070175439,2.75076387624193,6.18091934315334,6.42395521240017e-08,8.54386043249223e-07,6.56670977267573e-07,"TP53/PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/MDM2/PSMC3/PSMD13/PSMB2/PSMA7/COP1/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",28,6.06834585463826,"Severe"
"REACTOME_PTEN_REGULATION","REACTOME_PTEN_REGULATION","51/1734","138/9710",0.369565217391304,2.0694799658994,5.89970200938318,6.63464539480612e-08,8.67426142120708e-07,6.66693442565623e-07,"EZH2/TP53/PSME3/KDM1A/PSMB5/CBX2/CHD3/MOV10/PSMC1/TNRC6A/PSMD7/PSMC5/MBD3/PSMD12/WWP2/RPTOR/PSMC3/PSMD13/AKT2/PSMB2/PSMA7/USP7/PSMD3/CSNK2B/PSMD11/CHD4/EED/PSMC2/PSMA4/GATAD2A/PSMA3/PSMB7/MLST8/PSMD4/MTA2/PSMC6/PSMA1/RBBP4/ATN1/HDAC7/CBX8/PSMC4/PSMF1/PSMD14/HDAC2/PSMD1/MTA1/MECOM/PSMD5/PSMB1/LAMTOR1",51,6.06176749340736,"Severe"
"REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","REACTOME_G1_S_SPECIFIC_TRANSCRIPTION","18/1734","28/9710",0.642857142857143,3.59985170538804,6.42338979870046,6.66693442565623e-08,8.67426142120708e-07,6.66693442565623e-07,"CDC45/TYMS/CDT1/RBL1/PCNA/CDC25A/CDC6/ORC1/FBXO5/DHFR/POLA1/E2F1/TK1/E2F4/CCNE1/RBBP4/TFDP1/RRM2",18,6.06176749340736,"Severe"
"REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING","27/1734","54/9710",0.5,2.79988465974625,6.18389563396477,6.87768267535035e-08,8.75807038552592e-07,6.73134900140672e-07,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/TACC3/PSMC4/PSMF1/PSMD14/PSMD1/CUL1/PSMD5/PSMB1",27,6.05759156885813,"Severe"
"REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY","27/1734","54/9710",0.5,2.79988465974625,6.18389563396477,6.87768267535035e-08,8.75807038552592e-07,6.73134900140672e-07,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/SRC/MDM2/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",27,6.05759156885813,"Severe"
"REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT","34/1734","77/9710",0.441558441558442,2.47262541380188,6.04889572544177,7.40827205688638e-08,9.29745596448599e-07,7.14591435866927e-07,"TP53/PSME3/PSMB5/TUBA1B/PSMC1/PSMD7/PSMC5/PSMD12/PLK1/PSMC3/PSMD13/PSMB2/PSMA7/FKBPL/PSMD3/PSMD11/GTSE1/HSP90AB1/PSMC2/PSMA4/TUBA4A/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/MAPRE1/PSMD1/CCNB1/PSMD5/PSMB1",34,6.03163586991183,"Severe"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","25/1734","48/9710",0.520833333333333,2.91654652056901,6.20619892820779,7.45660628730706e-08,9.29745596448599e-07,7.14591435866927e-07,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",25,6.03163586991183,"Severe"
"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA","27/1734","55/9710",0.490909090909091,2.74897766593268,6.06469121843665,1.12266449369831e-07,1.38539113294524e-06,1.06479518989943e-06,"PSME3/EIF4G1/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/HNRNPD/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",27,5.85842759634786,"Severe"
"REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION","23/1734","43/9710",0.534883720930233,2.99522544996111,6.11363587406642,1.30741900283957e-07,1.59691892489691e-06,1.22737294144123e-06,"KAT2A/MYBBP1A/DEK/CHD3/MBD3/POLR1A/BAZ1B/POLR1C/POLR2E/CHD4/EHMT2/GATAD2A/TAF1C/MTA2/RBBP4/POLR2K/POLR2F/DDX21/TAF1D/TTF1/POLR1B/HDAC2/MTA1",23,5.79671713230465,"Severe"
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","REACTOME_RHO_GTPASES_ACTIVATE_FORMINS","50/1734","137/9710",0.364963503649635,2.04371143047172,5.73635365444137,1.40874761131507e-07,1.70330393004458e-06,1.3091391943534e-06,"RANGAP1/NUP107/NUDC/RCC2/TUBA1B/CENPO/ZWINT/NUP85/PMF1/ZWILCH/CDCA8/SPC25/PLK1/SPC24/SRC/AURKB/CENPU/ERCC6L/DSN1/ZW10/NDC80/BUB3/CENPP/DYNC1LI2/CENPT/DIAPH1/NUP133/KIF2C/KNTC1/CENPN/SKA1/TUBA4A/BIRC5/PPP2CA/BUB1B/ITGB3BP/SEH1L/PPP2R1A/MAD1L1/NSL1/CENPS/MAPRE1/CENPM/CENPK/CENPE/CENPI/PAFAH1B1/KIF18A/PFN2/CENPL",50,5.76870785152992,"Severe"
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS","33/1734","76/9710",0.434210526315789,2.43147878346385,5.84127449419067,1.87170028249071e-07,2.21824281004097e-06,1.70491510880342e-06,"NUP62/NUP107/PARP1/CBX2/NDC1/NUP85/BLM/NUP153/BRCA1/NUP88/NSMCE4A/NUP50/SMC3/NUP214/SMC1A/NUP155/POM121C/NUP133/RAE1/NUP188/NUP93/RNF168/NUP35/RPA1/SEH1L/NUP205/HDAC7/NUP54/CBX8/AAAS/WRN/POM121/STAG1",33,5.6539909174793,"Severe"
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER","33/1734","76/9710",0.434210526315789,2.43147878346385,5.84127449419067,1.87170028249071e-07,2.21824281004097e-06,1.70491510880342e-06,"POLE/POLE3/PCNA/RFC3/PRPF19/RPA2/POLD1/POLD2/POLE2/CUL4A/COPS3/RFC2/LIG1/PPIE/POLD3/USP7/RFC4/POLR2D/POLR2E/ISY1/COPS2/XRCC1/RFC5/GPS1/XAB2/POLR2K/RPA1/POLR2F/GTF2H4/COPS6/POLR2G/ZNF830/ERCC3",33,5.6539909174793,"Severe"
"REACTOME_HCMV_LATE_EVENTS","REACTOME_HCMV_LATE_EVENTS","26/1734","53/9710",0.490566037735849,2.74705664729821,5.94624816653454,1.96261889286369e-07,2.30319099486063e-06,1.77020527591627e-06,"NUP62/NUP107/NDC1/NUP85/NUP153/NUP88/VPS4A/VPS25/NUP50/NUP214/NUP155/POM121C/NUP133/RAE1/NUP188/CHMP6/NUP93/NUP35/SEH1L/NUP205/NUP54/SNF8/AAAS/POM121/MVB12B/CHMP1A",26,5.63767004615445,"Severe"
"REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS","REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS","21/1734","38/9710",0.552631578947368,3.09460936077217,6.03192480491672,2.20687182897395e-07,2.56468502842895e-06,1.97118648801557e-06,"NUP62/NUP107/NDC1/NUP85/NUP153/NUP88/MDM2/NUP50/NUP214/NUP155/POM121C/NUP133/RAE1/NUP188/NUP93/NUP35/SEH1L/NUP205/NUP54/AAAS/POM121",21,5.59096596342336,"Severe"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION","23/1734","44/9710",0.522727272727273,2.92715214428017,5.97362794353201,2.27859005325763e-07,2.62256951322057e-06,2.01567581634329e-06,"UBTF/KAT2A/CHD3/MBD3/POLR1A/POLR1C/POLR2E/CHD4/EHMT2/GATAD2A/TAF1C/MTA2/RBBP4/POLR2K/POLR2F/GTF2H4/TAF1D/TTF1/POLR1B/HDAC2/RRN3/ERCC3/MTA1",23,5.58127299167282,"Severe"
"REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION","REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION","17/1734","27/9710",0.62962962962963,3.52578068264343,6.12761933726578,2.43370605953178e-07,2.77442490786623e-06,2.1323900712088e-06,"RCC1/KPNB1/NUP62/RANGAP1/NUP107/NDC1/NUP85/NUP155/NUP133/RAN/NUP188/NUP93/NUP35/SEH1L/NUP205/NUP54/POM121",17,5.55682702523463,"Severe"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND","REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND","12/1734","15/9710",0.8,4.479815455594,6.28850137165188,2.71269600195585e-07,3.06329916447279e-06,2.35441539792395e-06,"FEN1/POLA2/PCNA/RPA2/POLD1/POLD2/DNA2/LIG1/POLA1/PRIM1/POLD3/RPA1",12,5.51381058754368,"Severe"
"REACTOME_KEAP1_NFE2L2_PATHWAY","REACTOME_KEAP1_NFE2L2_PATHWAY","46/1734","125/9710",0.368,2.06071510957324,5.56515068027731,3.34780017154914e-07,3.74515589284516e-06,2.87848239049085e-06,"ABCG2/KEAP1/PSME3/ABCF2/PSMB5/BRCA1/PSMC1/PSMD7/PSMC5/PSMD12/PGD/PSMC3/PSMD13/AKT2/PSMB2/PSMA7/NPLOC4/ATF4/PSMD3/CSNK2B/DPP3/PSMD11/SQSTM1/PSMC2/PSMA4/ME1/HMOX1/PSMA3/PSMB7/GCLM/PALB2/PSMD4/PSMC6/PSMA1/NFKB1/SLC7A11/PSMC4/PSMF1/PSMD14/MYC/VCP/PSMD1/CUL1/PSMD5/PSMB1/UFD1",46,5.42653009999567,"Severe"
"REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2","REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2","38/1734","96/9710",0.395833333333333,2.21657535563245,5.58523944785016,4.17723666533517e-07,4.62696498427815e-06,3.5562303972731e-06,"ABCG2/KEAP1/PSME3/ABCF2/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PGD/PSMC3/PSMD13/PSMB2/PSMA7/ATF4/PSMD3/PSMD11/SQSTM1/PSMC2/PSMA4/ME1/HMOX1/PSMA3/PSMB7/GCLM/PSMD4/PSMC6/PSMA1/NFKB1/SLC7A11/PSMC4/PSMF1/PSMD14/MYC/PSMD1/CUL1/PSMD5/PSMB1",38,5.33470378712044,"Severe"
"REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS","REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS","14/1734","20/9710",0.7,3.91983852364475,6.09440298477145,4.213359927204e-07,4.62696498427815e-06,3.5562303972731e-06,"PABPN1/WDR33/CPSF7/CPSF2/CPSF6/CLP1/NUDT21/CSTF1/SYMPK/CSTF3/CPSF4/CPSF3/NCBP1/CSTF2T",14,5.33470378712044,"Severe"
"REACTOME_TRANSLATION","REACTOME_TRANSLATION","82/1734","274/9710",0.299270072992701,1.67584337298681,5.29110767290665,5.10818878374438e-07,5.55863815831093e-06,4.27230334640439e-06,"EIF3B/MRPS7/MRPL49/MRPL11/EIF4G1/MRPS25/FARS2/MRPL12/MRPL15/SRPRB/TSFM/EIF2B5/ERAL1/MRPL27/EIF2B1/FARSB/MRPL4/MRPL46/EIF5/EIF4EBP1/HARS2/MRPS16/MRPL35/GADD45GIP1/CARS2/MRPS18B/MRPL37/EIF3J/EIF2S1/AIMP2/MRPS2/MRPS11/EEF1E1/MRPL38/EIF2S2/TUFM/MRPL44/MRPS12/PPA1/EIF4A1/MRPS21/LARS2/MRPS35/MRPL2/ETF1/EIF3C/EIF3K/MRPS15/MRPL47/GFM1/FARSA/MRPL3/MRPL20/MRPL9/MRPL58/MRPL21/MRPL16/RPL10A/MRPL23/MRPS18C/MRPL50/MRPL1/MRPS34/MRPL52/MRPS22/EARS2/MRPL45/MRPS18A/RPL7/SEC61A1/MRPS26/RPS12/MRPL51/EIF2S3/MRPL36/FAU/SEC61A2/EIF3I/YARS2/MRPS24/AURKAIP1/EIF3G",82,5.25503159560769,"Severe"
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR","REACTOME_NUCLEOTIDE_EXCISION_REPAIR","41/1734","108/9710",0.37962962962963,2.1258383527703,5.48562720950205,5.56648088635923e-07,6.0027726315063e-06,4.61365983373918e-06,"POLE/POLE3/PCNA/RFC3/PARP1/PRPF19/RPA2/POLD1/POLD2/POLE2/CUL4A/RUVBL1/INO80/COPS3/RFC2/INO80E/LIG1/PPIE/POLD3/MCRS1/DDB2/USP7/RFC4/POLR2D/POLR2E/ISY1/COPS2/XRCC1/RFC5/GPS1/XAB2/POLR2K/RPA1/POLR2F/GTF2H4/COPS6/ACTR5/POLR2G/PARP2/ZNF830/ERCC3",41,5.22164810621138,"Severe"
"REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS","REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS","23/1734","46/9710",0.5,2.79988465974625,5.70511437103845,6.45098931345685e-07,6.89449482875701e-06,5.29902693605384e-06,"NUP62/NUP107/CBX2/NDC1/NUP85/NUP153/NOP58/NUP88/NUP50/NUP214/NUP155/POM121C/NUP133/RAE1/NUP188/NUP93/NUP35/SEH1L/NUP205/NUP54/CBX8/AAAS/POM121",23,5.16149754981021,"Severe"
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS","REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS","56/1734","167/9710",0.335329341317365,1.87776695743461,5.33475189555536,6.69504869565641e-07,7.05718040047929e-06,5.42406513654215e-06,"ABCC2/NUP62/PSME3/SLC16A1/NUP107/PSMB5/NDC1/NUP85/SLC3A2/NUP153/NUP88/PSMC1/PSMD7/PSMC5/PSMD12/ABCA12/PSMC3/NUP50/NUP214/PSMD13/PSMB2/SLC20A2/PSMA7/SLC27A4/PSMD3/NUP155/POM121C/PSMD11/NUP133/RAE1/NUP188/NUP93/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/SLC6A20/NUP35/SEH1L/NUP205/NUP54/PSMC4/PSMF1/PSMD14/VCP/AAAS/SLC11A2/POM121/PSMD1/AVPR2/PSMD5/PSMB1/DERL2",56,5.15136878069095,"Severe"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME","27/1734","59/9710",0.457627118644068,2.56260629875081,5.61317578557099,6.78008142067768e-07,7.05718040047929e-06,5.42406513654215e-06,"PRKACB/PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/CUL1/PSMD5/PSMB1",27,5.15136878069095,"Severe"
"REACTOME_METABOLISM_OF_POLYAMINES","REACTOME_METABOLISM_OF_POLYAMINES","27/1734","59/9710",0.457627118644068,2.56260629875081,5.61317578557099,6.78008142067768e-07,7.05718040047929e-06,5.42406513654215e-06,"ODC1/PSME3/PSMB5/SRM/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",27,5.15136878069095,"Severe"
"REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","26/1734","56/9710",0.464285714285714,2.59989289833581,5.59822695963309,7.69873654000846e-07,7.94429968826735e-06,6.10589449724809e-06,"NUP62/NUP107/CBX2/CHD3/NDC1/NUP85/L3MBTL2/NUP153/NUP88/NUP50/NUP214/NUP155/POM121C/NUP133/RAE1/NUP188/NUP93/NUP35/SEH1L/ZBED1/NUP205/NUP54/CBX8/AAAS/HDAC2/POM121",26,5.09994438101496,"Severe"
"REACTOME_SOMITOGENESIS","REACTOME_SOMITOGENESIS","25/1734","53/9710",0.471698113207547,2.64140062240212,5.58663936661768,8.65182821972083e-07,8.85148579402208e-06,6.80314697619074e-06,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",25,5.05298382331518,"Severe"
"REACTOME_MRNA_SPLICING_MINOR_PATHWAY","REACTOME_MRNA_SPLICING_MINOR_PATHWAY","24/1734","50/9710",0.48,2.6878892733564,5.57904181727934,9.60528610730631e-07,9.7436673478353e-06,7.48886713451e-06,"SF3B3/DDX23/SNRNP40/SNRPD3/DDX42/PRPF6/SNRPD1/GTF2F1/SNRPB/EFTUD2/SF3B2/POLR2D/SRSF2/SRSF6/SNRNP25/POLR2E/SNRNP200/POLR2K/POLR2F/POLR2G/SRSF7/SNRPF/SNRPE/NCBP1",24,5.01127755142155,"Severe"
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION","REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION","21/1734","41/9710",0.51219512195122,2.86817452949616,5.58904774148281,1.19030507123565e-06,1.19730686577233e-05,9.20235853392268e-06,"GTF3C5/GTF3C6/POLR3H/BRF2/POLR3C/BRF1/GTF3C2/POLR1C/POLR2E/CRCP/GTF3C4/POLR3F/GTF3A/SSB/POLR2K/POLR2F/NFIA/POLR3E/SNAPC4/POLR3K/NFIC",21,4.92179452709417,"Severe"
"REACTOME_POLYMERASE_SWITCHING","REACTOME_POLYMERASE_SWITCHING","11/1734","14/9710",0.785714285714286,4.39981875102982,5.93530038867285,1.22639925010383e-06,1.22333325197857e-05,9.40239425079601e-06,"POLA2/PCNA/RFC3/POLD1/POLD2/RFC2/POLA1/PRIM1/POLD3/RFC4/RFC5",11,4.91245521934926,"Severe"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING","27/1734","61/9710",0.442622950819672,2.47858642010324,5.40119307194523,1.52835202169407e-06,1.49953882784246e-05,1.15252775406438e-05,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/CUL1/PSMD5/UBE2M/PSMB1",27,4.82404228448971,"Severe"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS","27/1734","61/9710",0.442622950819672,2.47858642010324,5.40119307194523,1.52835202169407e-06,1.49953882784246e-05,1.15252775406438e-05,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/VCP/PSMD1/PSMD5/PSMB1/DERL2",27,4.82404228448971,"Severe"
"REACTOME_METABOLISM_OF_NUCLEOTIDES","REACTOME_METABOLISM_OF_NUCLEOTIDES","36/1734","93/9710",0.387096774193548,2.16765263980355,5.27538981126019,1.57361555344122e-06,1.53139659956841e-05,1.17701325948449e-05,"CTPS1/NME1/TYMS/PFAS/GART/PAICS/NT5C/ADSL/DTYMK/RRM1/NME4/ITPA/CTPS2/DCTPP1/TK1/UMPS/DUT/TK2/CMPK1/AK2/UPP1/CAD/ATIC/PNP/IMPDH1/HPRT1/NT5C3A/UCK2/ADK/ENTPD7/APRT/UCK1/ENTPD6/RRM2/NT5C2/GMPS",36,4.81491232158211,"Severe"
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION","23/1734","48/9710",0.479166666666667,2.68322279892349,5.45064542837833,1.67918458131107e-06,1.62095479341077e-05,1.2458466248437e-05,"UBTF/KAT2A/CHD3/MBD3/POLR1A/POLR1C/POLR2E/CHD4/EHMT2/GATAD2A/TAF1C/MTA2/RBBP4/POLR2K/POLR2F/GTF2H4/TAF1D/TTF1/POLR1B/HDAC2/RRN3/ERCC3/MTA1",23,4.79022909696272,"Severe"
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX","REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX","17/1734","30/9710",0.566666666666667,3.17320261437908,5.55830522936017,2.00261448912067e-06,1.91770363478196e-05,1.47392426399282e-05,"POLE/POLE3/PCNA/RFC3/USP1/RPA2/POLD1/POLD2/POLE2/CUL4A/DTL/RFC2/RAD18/POLD3/RFC4/RFC5/RPA1",17,4.71721850859592,"Severe"
"REACTOME_DEGRADATION_OF_AXIN","REACTOME_DEGRADATION_OF_AXIN","25/1734","55/9710",0.454545454545455,2.54534969067841,5.35859827202154,2.04287789029472e-06,1.94073399577998e-05,1.49162512624694e-05,"PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/PSMD5/PSMB1",25,4.71203398654963,"Severe"
"REACTOME_HCMV_EARLY_EVENTS","REACTOME_HCMV_EARLY_EVENTS","30/1734","73/9710",0.410958904109589,2.30127506280514,5.20329959318983,2.7255022817719e-06,2.56883955218974e-05,1.97437960569303e-05,"NUP62/EZH2/NUP107/TRIM28/TUBA1B/NDC1/NUP85/NUP153/NUP88/NUP50/NUP214/CBX1/DYNC1LI2/NUP155/POM121C/NUP133/RAE1/NUP188/GPS2/EED/NUP93/TUBA4A/RBBP4/NUP35/SEH1L/NUP205/NFKB1/NUP54/AAAS/POM121",30,4.5902630205973,"Severe"
"REACTOME_FORMATION_OF_PARAXIAL_MESODERM","REACTOME_FORMATION_OF_PARAXIAL_MESODERM","28/1734","66/9710",0.424242424242424,2.37565971129985,5.22845783196727,2.75782538146511e-06,2.57899764188573e-05,1.98218699292805e-05,"KAT2A/PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/MAML1/PSMD4/PSMC6/PSMA1/PSMC4/PSMF1/PSMD14/PSMD1/SNW1/PSMD5/PSMB1",28,4.58854905496035,"Severe"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","36/1734","95/9710",0.378947368421053,2.12201784738663,5.12396492134171,2.83120565236725e-06,2.62709547742915e-05,2.01915441874253e-05,"TP53/KAT2A/PSME3/PSMB5/PSMC1/PSMD7/PSMC5/PSMD12/SRC/TEAD2/MDM2/PSMC3/PSMD13/PSMB2/PSMA7/PSMD3/PSMD11/PSMC2/PSMA4/PSMA3/PSMB7/MAML1/PSMD4/PSMC6/PSMA1/BRD2/TCF7L2/PSMC4/PSMF1/PSMD14/MYC/PSMD1/SNW1/TEAD4/PSMD5/PSMB1",36,4.58052414321426,"Severe"
